"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2014"	"2014"	"Thursday"	"5"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Friday"	"6"	104	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Saturday"	"7"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Sunday"	"1"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Monday"	"2"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Tuesday"	"3"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Wednesday"	"4"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Thursday"	"5"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Friday"	"6"	113	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Saturday"	"7"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Sunday"	"1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Tuesday"	"3"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Saturday"	"7"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Sunday"	"1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Saturday"	"7"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Sunday"	"1"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Wednesday"	"4"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Friday"	"6"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Saturday"	"7"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Sunday"	"1"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Monday"	"2"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Wednesday"	"4"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Thursday"	"5"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Saturday"	"7"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Sunday"	"1"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Monday"	"2"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Tuesday"	"3"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Wednesday"	"4"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Thursday"	"5"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Saturday"	"7"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Sunday"	"1"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Monday"	"2"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Wednesday"	"4"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Thursday"	"5"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Saturday"	"7"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Sunday"	"1"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Monday"	"2"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Wednesday"	"4"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Thursday"	"5"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Friday"	"6"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Saturday"	"7"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Sunday"	"1"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Monday"	"2"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Wednesday"	"4"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Thursday"	"5"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Friday"	"6"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Saturday"	"7"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Sunday"	"1"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Tuesday"	"3"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Wednesday"	"4"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Thursday"	"5"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Saturday"	"7"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Sunday"	"1"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Monday"	"2"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Tuesday"	"3"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Wednesday"	"4"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Thursday"	"5"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Friday"	"6"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Saturday"	"7"	29	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Sunday"	"1"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Monday"	"2"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Tuesday"	"3"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Wednesday"	"4"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Thursday"	"5"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Friday"	"6"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Saturday"	"7"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Sunday"	"1"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Monday"	"2"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Tuesday"	"3"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Wednesday"	"4"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Thursday"	"5"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Friday"	"6"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Saturday"	"7"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Sunday"	"1"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Monday"	"2"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Tuesday"	"3"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Wednesday"	"4"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Thursday"	"5"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Friday"	"6"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Saturday"	"7"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Sunday"	"1"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Monday"	"2"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Tuesday"	"3"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Wednesday"	"4"	22	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Thursday"	"5"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Friday"	"6"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Saturday"	"7"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Sunday"	"1"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Monday"	"2"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Tuesday"	"3"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Wednesday"	"4"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Thursday"	"5"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Friday"	"6"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Saturday"	"7"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Sunday"	"1"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Monday"	"2"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Tuesday"	"3"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Wednesday"	"4"	23	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Thursday"	"5"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Friday"	"6"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Saturday"	"7"	23	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Sunday"	"1"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Monday"	"2"	18	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Tuesday"	"3"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Wednesday"	"4"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Thursday"	"5"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Friday"	"6"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Saturday"	"7"	18	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sunday"	"1"	80	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Monday"	"2"	61	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Tuesday"	"3"	67	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Wednesday"	"4"	78	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Thursday"	"5"	71	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Friday"	"6"	73	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Saturday"	"7"	71	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Sunday"	"1"	72	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Monday"	"2"	68	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Tuesday"	"3"	64	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Wednesday"	"4"	72	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Thursday"	"5"	71	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Friday"	"6"	76	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Saturday"	"7"	87	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Sunday"	"1"	103	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Monday"	"2"	80	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Tuesday"	"3"	62	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Wednesday"	"4"	67	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Thursday"	"5"	65	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Friday"	"6"	69	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Saturday"	"7"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Sunday"	"1"	91	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Monday"	"2"	79	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Tuesday"	"3"	94	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Wednesday"	"4"	66	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Thursday"	"5"	87	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Friday"	"6"	91	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Saturday"	"7"	106	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Sunday"	"1"	93	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Monday"	"2"	93	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Tuesday"	"3"	100	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Wednesday"	"4"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Thursday"	"5"	100	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Friday"	"6"	91	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Saturday"	"7"	87	Not Applicable	Not Applicable
	"Arizona"	"04"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Sunday"	"1"	119	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Monday"	"2"	105	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Tuesday"	"3"	72	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Wednesday"	"4"	95	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Thursday"	"5"	107	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Friday"	"6"	114	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Saturday"	"7"	120	Not Applicable	Not Applicable
	"Arizona"	"04"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Sunday"	"1"	112	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Monday"	"2"	117	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Tuesday"	"3"	119	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Wednesday"	"4"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Thursday"	"5"	93	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Friday"	"6"	124	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Saturday"	"7"	117	Not Applicable	Not Applicable
	"Arizona"	"04"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Sunday"	"1"	139	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Monday"	"2"	98	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Tuesday"	"3"	103	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Wednesday"	"4"	122	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Thursday"	"5"	140	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Friday"	"6"	117	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Saturday"	"7"	145	Not Applicable	Not Applicable
	"Arizona"	"04"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Sunday"	"1"	142	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Monday"	"2"	144	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Tuesday"	"3"	117	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Wednesday"	"4"	116	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Thursday"	"5"	112	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Friday"	"6"	143	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Saturday"	"7"	153	Not Applicable	Not Applicable
	"Arizona"	"04"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Sunday"	"1"	130	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Monday"	"2"	125	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Tuesday"	"3"	128	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Wednesday"	"4"	100	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Thursday"	"5"	113	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Friday"	"6"	87	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Saturday"	"7"	135	Not Applicable	Not Applicable
	"Arizona"	"04"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Sunday"	"1"	146	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Monday"	"2"	134	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Tuesday"	"3"	140	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Wednesday"	"4"	135	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Thursday"	"5"	147	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Friday"	"6"	133	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Saturday"	"7"	157	Not Applicable	Not Applicable
	"Arizona"	"04"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Sunday"	"1"	160	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Monday"	"2"	163	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Tuesday"	"3"	144	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Wednesday"	"4"	137	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Thursday"	"5"	147	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Friday"	"6"	155	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Saturday"	"7"	182	Not Applicable	Not Applicable
	"Arizona"	"04"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Sunday"	"1"	158	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Monday"	"2"	158	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Tuesday"	"3"	135	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Wednesday"	"4"	157	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Thursday"	"5"	142	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Friday"	"6"	151	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Saturday"	"7"	163	Not Applicable	Not Applicable
	"Arizona"	"04"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Sunday"	"1"	186	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Monday"	"2"	147	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Tuesday"	"3"	138	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Wednesday"	"4"	168	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Thursday"	"5"	154	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Friday"	"6"	158	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Saturday"	"7"	175	Not Applicable	Not Applicable
	"Arizona"	"04"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Sunday"	"1"	190	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Monday"	"2"	181	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Tuesday"	"3"	177	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Wednesday"	"4"	148	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Thursday"	"5"	148	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Friday"	"6"	179	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Saturday"	"7"	189	Not Applicable	Not Applicable
	"Arizona"	"04"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Sunday"	"1"	190	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Monday"	"2"	179	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Tuesday"	"3"	170	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Wednesday"	"4"	145	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Thursday"	"5"	193	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Friday"	"6"	151	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Saturday"	"7"	179	Not Applicable	Not Applicable
	"Arizona"	"04"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"2015"	"2015"	"Sunday"	"1"	180	Not Applicable	Not Applicable
	"Arizona"	"04"	"2015"	"2015"	"Monday"	"2"	189	Not Applicable	Not Applicable
	"Arizona"	"04"	"2015"	"2015"	"Tuesday"	"3"	176	Not Applicable	Not Applicable
